content,rating
"Với những độc giả hâm mộ sách, cái tên ""Đắc nhân tâm"" của tác giả Dale Carnegie có lẽ đã quá quen thuộc. Người ta thường bảo: ""Chỉ cần đọc xong Đắc nhân tâm và Đừng bao giờ đi ăn một mình là bạn sẽ không lo đói rồi!"" Lời khuyên này quả thật rất đúng. Nội dung đơn giản thiết thực, lối hành văn hấp dẫn người đọc. Có lẽ không khó để hiểu tại sao đây là cuốn sách bán chạy nhất mọi thời đại. Quyển sách đã tồn tại rất lâu đời nhưng quả thực vẫn luôn hữu dụng trong cuộc sống.",5
"Phần nội dung, quyển sách quá cuốn hút mình tác giả đã mang cho mình một cách tiếp cận khác với mọi người, có những chuyện cần phải mềm mỏng, nóng giận ko giải quyết được vấn đề. Mình cũng học được rất nhiều điều khác nữa, mình ko nghĩ là chỉ cần trò chuyện với người khác về thói quen sở thích, nghề nghiệp của họ lại có thể khiến câu chuyện trở nên dễ dàng giữa hai người, xóa tan khoảng cách ban đầu, mình cũng đang áp dụng và thấy cũng rất đúng biết lắng nghe, thể hiện sự quan tâm của mình với người nói thì mọi chuyện thật dễ dàng. Thật sự mình rất hài long, chỉ hơi thất vọng là đến bây h quyển sách mới đến với mình. Hình thức, bìa cứng nhìn rất sang trọng, giấy trắng thơm nhìn rất sang trọng. Tiki giao hàng cũng rất nhanh. Giá cả cũng rất hợp lí, cảm ơn tiki nhiều.",5
"“Đắc Nhân Tâm” – tựa sách không còn xa lạ gì với chúng ta, mình đã từng đọc Đắc Nhân Tâm lúc chưa có gia đình nhưng thật sự thời điểm đó mình chưa cảm nhận được nhiều nội dung cuốn sách. Thời gian gần đây, mình đã tìm đọc lại cuốn sách nổi tiếng này và quả nhiên là những gì viết trong sách mình thấy rất đúng. Mối quan hệ giữa người với người vốn dĩ rất phức tạp, làm người khác ghét mình thì dễ, chứ để người khác có cảm tình với mình thì rất khó. Mình nghĩ mọi người cần có cuốn Đắc Nhân Tâm này trong tủ sách ở nhà và đọc đi đọc lại nhiều lần để thấm thía nghệ thuật đối nhân xử thế mà tác giả đã gửi gắm trong sách.",4
"Phiên bản bìa cứng đặc biệt này chỉ có trên tiki, liền nhanh tay đặt, lại còn giảm giá nữa, quá tuyệt :)) Cảm giác nhận được cuốn sách rất thích, mân mê ngắm mãi không thôi. Bìa cứng tạo cảm giác rất chắc tay, lại sang trọng và bảo quản tốt hơn. Về nội dung thì khỏ phải nói, dù sách được viết khá lâu ( khoảng 1932) nhưng giá trị của nó lại không hề suy giảm mà còn tăng theo thời gian. Những bài học của D.C nhìn vào thì cứ tưởng là dạy chúng ta cúi mình trườc người khác nhưng đằng sau đó là những điều rất thâm thuý. Sách dành cho tất cả mọi người không riêng gì giới kinh doanh. Đặc biệt những bạn trẻ nên đọc vì bây giờ đa số khả năng giao tiếp của các bạn rất hạn chế.",5
"Nếu nói đến Đắc nhân tâm thì hẳn không ai còn lạ lẫm nữa. Đây là cuốn sách nói về nghệ thuật giao tiếp kinh điển nhất từ trước đến nay. Về nội dung, tác giả mang lại cho ta những ví dụ, dẫn chứng về tác dụng và lợi ích của việc sử dụng kĩ năng giao tiếp từ đó đưa cho ta những lời khuyên quý giá để có thể vận dụng trong tình huống hàng ngày. Đây quả là một điều vô cùng giá trị. Về ngoại hình, cuốn sách phiên bản bìa cứng này có chất lượng rất cao, bìa đẹp, dễ dàng bảo quản và mang lại ấn tượng ngay từ lần đầu cầm trên tay",5
"Được nghe từ lâu mà giờ mới mua được sách. Đọc chưa hết nhưng cuốn sách rất hay, là những điều tuyệt vời mà chúng ta nên học hỏi để đối nhân xử thế với mọi người xung quanh không chỉ trong cuộc sống hằng ngày mà còn trong kinh doanh, trong tình yêu đôi lứa và cả cuộc sống gia đình. Chắc hẳn thấu hiểu và thực hiện được những điều ấy chắc chắc chúng ta sẽ hạnh phúc hơn. Nhận sách mình thấy đóng gói rất cẩn thận. Bìa sách phiên bản bìa cứng vô cùng đẹp. Có lẽ mình sẽ nghiền ngầm cuốn sách này thật kĩ!!",5
Cuốn sách này lôi cuốn các bạn theo nó rất hay rất thâm thuý làm chúng ta nhận ra những lỗi lầm chúng ta vô tình lặp lại hàng ngày trong cuộc sống những điều mà chúng ta chỉ cần sửa đổi một tí theo cuốn sách hướng dẫn các bạn sẽ được mọi người yêu mến và quan trọng là có một cuộc sống hạnh phúc và tràn đầy niềm vui. Best seller quả không sai mình rất hài lòng phiên bản đặc biệt bìa rất dầy cứng đẹp. Giấy in tốt có in chữ kèm hình rất thú vị. Tiki giao hàng rất nhanh bao gói cẩn thận. Mình rất thích. Cảm ơn,5
"Đã là con người thì ai cũng có khuyết điểm. Không ai hoàn hảo cả. Vì vậy cần phải có những lời chia sẻ, lời khuyên từ những con người đã hoàn thiện được bản thân, những con người đã từng trải. Bản thân mình chỉ là một học sinh phổ thông, chưa từng nếm trải cuộc đời, chưa hoàn thiện được nhân cách. Vì vậy mình đã mua Đắc Nhân Tâm để mình học tập được những điều hay lẽ phải từ thầy Dale Carnegie. Mỗi trang sách là những câu chuyện của những người đã từng mắc sai lầm và đã tìm cách khắc phục những sai lầm ấy. Cuối cùng họ đã thành công, họ được lòng ở tất cả mọi người. Qua đó mình được bồi dưỡng những kĩ năng, lối sống để đối nhân xử thế, để được lòng người khác mà không thiệt bản thân. Mình rất cảm kích thầy Dale. Mình rất quý trọng cuốn sách này. Đó là một món quà quý giá dành cho những người đi sau như mình. Để có thể thành công trong cuộc sống thì cần phải hiểu lòng người, đối xử tốt với mọi người.",5
"Nếu là người yêu sách, thích đọc sách chắc chắn sẽ đọc không dưới 2lần đối với quyển sách này. Nghệ thuật ứng xử giữa người và người. Bất kỳ ai chịu giành thời gian nghiên cứu quyển sách này mà ứng dụng vào cuộc sống thì người ấy chắc chắn sẽ thành công trong lĩnh vực nào đó,ít nhất là một lần. Như tôi, mặc dù chưa đọc hết quyển sách này, chưa giành thời gian đủ lâu để hiểu hết vào áp dụng hết những điều tác giả nhắn nhủ, nhưng tôi đã giàn xếp ổn thỏa 1 vụ cãi nhau kinh điển của mk và e gái. Trước đó tôi rất nóng tính và mất bình tĩnh. Nhưng đọc đc 2/3 quyển sách tôi đã tìm đc cách nói chuyện thẳng thắn và giữ được sự bình tĩnh không ngờ. Hai đứa ôm nhau khóc, khi ấy đã không còn mâu thuẫn và hiểu lầm nữa. Tôi cư xử hài hòa hơn... và hơn thế. Chắc chắn tôi sẽ đọc đi đọc lại, nghiền ngẫm quyển sách này cho đến khi tôi thực sự trưởng thành :). ( Tôi 19+ ^.^)",4
"Mình biết đến cuốn sách này nhờ sự giới thiệu của một số người bạn. Khi đọc các chương đầu của cuốn sách mình đã rất ấn tượng với mình và khiến mình phải suy ngẫm để thay đổi hành vi cũng như quan niệm của mình trong việc đối nhân xử thế, và nó cũng giúp mình tháo gỡ những khó khăn trong việc tiếp cận hay thuyết phục một ai đó. Tuy nhiên khi đọc đến các chương sau thì có một số điều khó có thể áp dụng được, cần phải có thời gian thực hành và rút kinh nghiệm. Đây không phải là một quyển sách để đọc qua một lần mà cần phải đọc đi đọc lại mới có thể thấu hiểu hết được những điều mà cuốn sách mang lại. Và theo như một người bạn của mình nói , nếu ai có thể làm được tất cả những điều mà cuốn sách này nói thì người đó chắc chắn sẽ thành công.",4
"Mình vừa mới nhận được cuốn sách Đắc Nhân Tâm bìa cứng đặc biệt này hôm nay.Ấn tượng đầu tiên là chất lượng sách và bìa sách đẹp vô cùng!! Cuốn Đắc Nhân Tâm này đã xuất bản từ rất lâu, phải là 5,6 năm rồi nhưng đến hôm nay mình mới có dịp để sở hữu em nó haha!! Phải nói cũng lâu lắm rồi mình mới lại đi mua sách mới về đọc, và khi nhận được cuốn sách này từ Tiki mình cảm thấy rất phấn khích và hạnh phúc hihi!!! Sách đẹp, chất lượng tốt mà giá còn rẻ. Thích quá thích đi :X Sau này khi có dịp mua sách nhất định Tiki sẽ là lựa chọn đầu tiên. Cám ơn Tiki nhiều!!!",5
"Cuốn sách cung cấp cho người đọc một khối lượng lớn những kinh nghiệm sống phong phú rất hữu ích, không những thế Đắc Nhân Tâm còn đúc kết những quy tắc đối nhân xử thế hầu hết luôn đúng. Cuốn sách không chỉ hay về nội dung mà còn cả hình thức, từ những câu chuyện sinh động, những ví dụ thực tiễn đầy tính thuyết phục làm cho người đọc bị lôi cuốn và muốn áp dụng ngay lập tức. Cách dẫn dắt khéo léo và hướng dẫn áp dụng đã tạo nên sức hấp dẫn của cuốn sách, bởi vì nó không còn là lý thuyết suông mà đã trở thành một người thầy, một người bạn tin cậy. Và Đắc Nhân Tâm là một quỷên sách không thể thiếu trên kệ sách của mọi nhà.",5
"Mình để ý quyển này rất lâu rồi nhưng vì lúc trước mua nhiều sách quá nên đọc hết rồi mới mua tiếp. Thật là may mắn khi đặt mua đúng lúc tiki phát hành bản sách đặt biệt này. Đây thật sự là một cuốn sách rất hay, dù đã xuất bản từ rất lâu rồi nhưng sách luôn được làm mới. Để cho phù hợp với thời đại và ngay cả bản thân mình cũng thế chỉ có thay đồi thì bản thân mới tốt lên được. Lý do mình mua đắc nhân tâm Sách rất hay!! Đáng mua đặc biệt là phiên bản bìa cứng. cảm ơn tiki",5
"Mình có một số nhận xét nhỏ sau khi mua quyển sách này như sau: * Về hình thức: Phiên bản bìa cứng này phải nói là cực kì sang trọng, giấy in màu vàng nhạt đọc không bị lóa mắt khi đọc lâu, mình có dùng dịch vụ bọc sách của tiki nhưng cá nhân mình thấy đối với những quyển sách bìa cứng này không cần thiết lắm, vì bản thân bìa của nó đã giúp bảo quản sách rất tốt, bọc thêm bìa nhiều lúc hơi khó chịu nhất là khi cầm trên tay để đọc, nếu có thể tiki phát triển thêm hình thức ghim bìa bọc vào bìa sách thì tốt hơn. Cũng rất thích về thời gian giao hàng của tiki, phải nói là rất nhanh, mình đặt đơn hàng sách sau đơn hàng khác mà lại nhận được sách trước :) * Về nội dung: Một quyển sách đáng để sở hữu, thật không sai lầm khi quyết định mua sách. Cũng không ngoa khi tác giả nhận định đây là ""Quyền sách đầu tiên và hay nhất của mọi thời đại đưa bạn đến thành công'', nó cung cấp cho người đọc rất nhiều nguyên tắc trong cuộc sống để đối nhân xử thế và làm vừa lòng những người xung quanh. Tự nhận thấy mình còn thiếu sót rất nhiều và cần thay đổi rất nhiều sau khi đọc quyển sách này. Cảm ơn tác giả, cảm ơn Tiki đã đưa quyển sách này đến những người đọc như mình.",5
"Tất nhiên về nội dung thì không cần phải bàn cãi rồi, cuốn sách hay nhất về đối nhân xử thế mọi thời đại. Cần phải nhắc thêm là nội dung sách vẫn tiếp tục được cập nhật bởi gia đình tác giả qua các lần tái bản với các dẫn chứng mới mẻ hơn, gần gũi hơn để độc giả dễ tiếp cận. Về hình thức, phiên bản đặc biệt này với bìa cứng, được bọc plastic cẩn thận, cảm giác cầm trên tay rất thích, ngoài ra còn giúp bảo quản sách được tốt hơn. Mình mua quyển sách này cũng lâu rồi nhưng đến giờ mới viết nhận xét, mình đã đọc được hai lần và vẫn còn hứng thú với những điều trong sách. Thật sự khuyên các bạn nên đọc quyển sách này...",5
"Quyển sách khá bổ ích, người đọc học được nhiều điều có thể khiến họ thành công Dĩ nhiên, quyển sách nào cũng có ý kiến trái chiều của nó. Đắc nhân tâm cũng thế, tác giả đưa ra các phương pháp được coi là nhún nhường và hạ thấp giá trị bản thân. Một phần cũng tương đối đúng. Nhưng nếu biết cách vận dụng mềm mỏng thì đây là một cuốn sách không thể nào chê bai được. Tôi học được rất nhiều, và mối quan hệ của tôi với mọi người cũng cải thiện được nhiều phần. Bìa cứng, rất thích bìa này, có thể dễ dàng giữ gìn sách được lâu hơn.",4
"Một cuốn sách gối đầu rất nổi tiếng trên thế giới cũng như Việt Nam, không cần phải suy nghĩ nhiều mà mình khẳng định ngay đây là cuốn sách kĩ năng tuyệt vời nhất mình từng đọc. Sách là tổng hợp các thuật thu phục lòng người, không phải bằng cách tiêu cực nịnh nọt, mà phải bằng tấm lòng. Xuyên suốt cuốn sách là tinh thần hướng tới chân thiện mỹ, bằng những ví dụ cụ thể rõ ràng, việc áp dụng những kiến thức có trong sách vào cuộc sống trở nên dễ dàng và đạt hiệu quả ngay tức khắc. Dù đã có 2 cuốn nhưng khi Tiki ra phiên bản bìa cứng mình phải mua ngay vì nó tương xứng với giá trị cuốn sách. Ngoài ""Đắc Nhân Tâm"", mình cũng có thêm cuốn ""Quẳng gánh lo đi và vui sống"" bản bìa cứng tạo thành bộ sách ưng ý nhất trong tủ sách. Năm sao cho sách là điều hiển nhiên.",5
"Giao hàng nhanh, chất lượng sản phẩm tốt. Good.",5
"Chất lượng sách bình thường bảo quản ok, giấy chất lượng kém, dịch vụ mọi thứ ok hết",3
ok. .......................................,5
"ok lắm, đáng là sách để đầu giường",5
"rất tốt , sản phẩm tuyệt vời",5
Đóng gói cẩn thận . Cảm ơn tiki,5
Hàng bọc bị méo mó cong sách,3
Sách này cực hay và ý nghĩa,5
Được! Duyệt!,5
giao hàng nhanh. đóng gói cẩn thận. sách chất lượng. thái độ phục vụ tốt.,5
Sản phẩm tốt. Nội dung thiết thực. Mẫu mã tốt. Giao hàng nhanh chóng,4
sách hay tuyệt !!!!!!!! tiki giao hành nhanh và đóng gói cẩn thận :)),5
sách chắc chắn nội dung sách cũng rất tuyệt Rất hữu ích,5
Bạn nào còn đang phân vân thì mua ngay và liền đi nhé,5
Đây là cuốn sách kinh điển của mọi thời đại mà bạn có thể kiếm ở bất kì quốc gia nào dù cho năm tháng qua đi giá trị của nó vẫn không thay đổi và còn mãi đến hiện tại.Mặc dù có nhiều người cảm nhận về sách khác nhau nhưng đối với mình nó quá bổ ích vì nó giúp mình nhận ra những lỗi giao tiếp mà mình hay mắc phải và đặc biệt là các ví dụ trong sách rất dễ đọc để tiếp thu vì có rất nhiều người quyền lực và nổi tiếng trong đó!,5
"Bìa đẹp, chất lượng giấy tốt , chữ to, dễ nhìn Nội dung sách độc đáo, nghệ thuật đối nhân xử thế và dẫn chứng thuyết phục, lập luận chặt chẽ , lý lẽ sắc sảo, dẫn đến kêt luận của mỗi chương vô cùng đúng đắn Đời người chắc chắn phải đọc qua một lần. Không phải nói quá nhưng cuốn sách này là sự tích lũy những bài học ứng xử rất hay. Dạy ta những điều nên và không nên giúp ta dễ dàng thu phục lòng người. Tóm lại, rất dáng để đọc và suy ngẫm",4
